time,voltaje_ent,voltaje_cap_5,Resistencia real,Capacitancia Real
10200,4.93,3.51,14920,1000
10400,4.93,3.58,14920,1000
10600,4.93,3.64,14920,1000
10800,4.93,3.69,14920,1000
11000,4.93,3.77,14920,1000
11200,4.93,3.84,14920,1000
11400,4.93,3.89,14920,1000
11600,4.93,3.96,14920,1000
11800,4.93,4.04,14920,1000
12000,4.93,4.1,14920,1000
12200,4.93,4.14,14920,1000
12400,4.93,4.24,14920,1000
12600,4.93,4.32,14920,1000
12800,4.93,4.4,14920,1000
13000,4.93,4.45,14920,1000
13200,4.93,4.53,14920,1000
13400,4.93,4.59,14920,1000
13600,4.93,4.69,14920,1000
13800,4.93,4.75,14920,1000
14000,4.93,4.81,14920,1000
14200,4.93,4.92,14920,1000
14400,4.93,4.99,14920,1000
14600,4.93,5,14920,1000
14800,4.93,5,14920,1000
15000,4.93,5,14920,1000
15200,4.93,5,14920,1000
15400,4.93,5,14920,1000
15600,4.93,5,14920,1000
15800,4.93,5,14920,1000
0,4.93,0,14920,1000
200,4.93,0,14920,1000
400,4.93,0,14920,1000
600,4.93,0.02,14920,1000
800,4.93,0.14,14920,1000
1000,4.93,0.24,14920,1000
1200,4.93,0.33,14920,1000
1400,4.93,0.44,14920,1000
1600,4.93,0.54,14920,1000
1800,4.93,0.64,14920,1000
2000,4.93,0.73,14920,1000
2200,4.93,0.82,14920,1000
2400,4.93,0.9,14920,1000
2600,4.93,1,14920,1000
2800,4.93,1.09,14920,1000
3000,4.93,1.18,14920,1000
3200,4.93,1.3,14920,1000
3400,4.93,1.43,14920,1000
3600,4.93,1.55,14920,1000
3800,4.93,1.58,14920,1000
4000,4.93,1.67,14920,1000
4200,4.93,1.7,14920,1000
4400,4.93,1.83,14920,1000
4600,4.93,1.97,14920,1000
4800,4.93,1.97,14920,1000
5000,4.93,2.03,14920,1000
5200,4.93,2.22,14920,1000
5400,4.93,2.31,14920,1000
5600,4.93,2.28,14920,1000
5800,4.93,2.28,14920,1000
6000,4.93,2.36,14920,1000
6200,4.93,2.42,14920,1000
6400,4.93,2.49,14920,1000
6600,4.93,2.57,14920,1000
6800,4.93,2.61,14920,1000
7000,4.93,2.68,14920,1000
7200,4.93,2.82,14920,1000
7400,4.93,2.84,14920,1000
7600,4.93,2.86,14920,1000
7800,4.93,2.93,14920,1000
8000,4.93,2.96,14920,1000
8200,4.93,3.01,14920,1000
8400,4.93,3.07,14920,1000
8600,4.93,3.12,14920,1000
8800,4.93,3.16,14920,1000
9000,4.93,3.18,14920,1000
9200,4.93,3.25,14920,1000
9400,4.93,3.29,14920,1000
9600,4.93,3.32,14920,1000
9800,4.93,3.36,14920,1000
10000,4.93,3.42,14920,1000
10200,4.93,3.46,14920,1000
10400,4.93,3.52,14920,1000
10600,4.93,3.56,14920,1000
10800,4.93,3.6,14920,1000
11000,4.93,3.67,14920,1000
11200,4.93,3.73,14920,1000
11400,4.93,3.79,14920,1000
11600,4.93,3.83,14920,1000
11800,4.93,3.86,14920,1000
12000,4.93,4,14920,1000
12200,4.93,4.08,14920,1000
12400,4.93,4.12,14920,1000
12600,4.93,4.18,14920,1000
12800,4.93,4.24,14920,1000
13000,4.93,4.34,14920,1000
13200,4.93,4.39,14920,1000
13400,4.93,4.4,14920,1000
13600,4.93,4.46,14920,1000
13800,4.93,4.47,14920,1000
14000,4.93,4.61,14920,1000
14200,4.93,4.66,14920,1000
14400,4.93,4.68,14920,1000
14600,4.93,4.74,14920,1000
14800,4.93,4.84,14920,1000
15000,4.93,4.9,14920,1000
15200,4.93,4.86,14920,1000
15400,4.93,4.82,14920,1000
15600,4.93,4.98,14920,1000
15800,4.93,5,14920,1000
0,4.93,0,14920,1000
200,4.93,0,14920,1000
400,4.93,0,14920,1000
600,4.93,0,14920,1000
800,4.93,0.02,14920,1000
1000,4.93,0.11,14920,1000
1200,4.93,0.21,14920,1000
1400,4.93,0.3,14920,1000
1600,4.93,0.4,14920,1000
1800,4.93,0.49,14920,1000
2000,4.93,0.57,14920,1000
2200,4.93,0.67,14920,1000
2400,4.93,0.76,14920,1000
2600,4.93,0.85,14920,1000
2800,4.93,0.94,14920,1000
3000,4.93,1.01,14920,1000
3200,4.93,1.11,14920,1000
3400,4.93,1.19,14920,1000
3600,4.93,1.29,14920,1000
3800,4.93,1.36,14920,1000
4000,4.93,1.43,14920,1000
4200,4.93,1.51,14920,1000
4400,4.93,1.58,14920,1000
4600,4.93,1.66,14920,1000
4800,4.93,1.74,14920,1000
5000,4.93,1.82,14920,1000
5200,4.93,1.89,14920,1000
5400,4.93,1.97,14920,1000
5600,4.93,2.04,14920,1000
5800,4.93,2.1,14920,1000
6000,4.93,2.18,14920,1000
6200,4.93,2.25,14920,1000
6400,4.93,2.3,14920,1000
6600,4.93,2.38,14920,1000
6800,4.93,2.44,14920,1000
7000,4.93,2.52,14920,1000
7200,4.93,2.58,14920,1000
7400,4.93,2.65,14920,1000
7600,4.93,2.71,14920,1000
7800,4.93,2.76,14920,1000
8000,4.93,2.81,14920,1000
8200,4.93,2.87,14920,1000
8400,4.93,2.94,14920,1000
8600,4.93,2.98,14920,1000
8800,4.93,3.07,14920,1000
9000,4.93,3.1,14920,1000
9200,4.93,3.17,14920,1000
9400,4.93,3.22,14920,1000
9600,4.93,3.28,14920,1000
9800,4.93,3.32,14920,1000
10000,4.93,3.4,14920,1000
10200,4.93,3.45,14920,1000
10400,4.93,3.5,14920,1000
10600,4.93,3.56,14920,1000
10800,4.93,3.61,14920,1000
11000,4.93,3.67,14920,1000
11200,4.93,3.74,14920,1000
11400,4.93,3.78,14920,1000
11600,4.93,3.86,14920,1000
11800,4.93,3.93,14920,1000
12000,4.93,4,14920,1000
12200,4.93,4.06,14920,1000
12400,4.93,4.13,14920,1000
12600,4.93,4.19,14920,1000
12800,4.93,4.25,14920,1000
13000,4.93,4.32,14920,1000
13200,4.93,4.41,14920,1000
13400,4.93,4.48,14920,1000
13600,4.93,4.54,14920,1000
13800,4.93,4.61,14920,1000
14000,4.93,4.71,14920,1000
14200,4.93,4.76,14920,1000
14400,4.93,4.85,14920,1000
14600,4.93,4.89,14920,1000
14800,4.93,4.99,14920,1000
15000,4.93,5,14920,1000
15200,4.93,5,14920,1000
15400,4.93,5,14920,1000
15600,4.93,5,14920,1000
15800,4.93,5,14920,1000
0,4.93,0,14920,1000
200,4.93,0,14920,1000
400,4.93,0,14920,1000
600,4.93,0,14920,1000
800,4.93,0,14920,1000
1000,4.93,0.18,14920,1000
1200,4.93,0.25,14920,1000
1400,4.93,0.03,14920,1000
1600,4.93,0.45,14920,1000
1800,4.93,0.18,14920,1000
2000,4.93,0.22,14920,1000
2200,4.93,0.42,14920,1000
2400,4.93,0.4,14920,1000
2600,4.93,0.52,14920,1000
2800,4.93,0.57,14920,1000
3000,4.93,0.7,14920,1000
3200,4.93,0.86,14920,1000
3400,4.93,0.98,14920,1000
3600,4.93,1.06,14920,1000
3800,4.93,1.15,14920,1000
4000,4.93,1.23,14920,1000
4200,4.93,1.32,14920,1000
4400,4.93,1.39,14920,1000
4600,4.93,1.77,14920,1000
4800,4.93,1.63,14920,1000
5000,4.93,1.66,14920,1000
5200,4.93,1.74,14920,1000
5400,4.93,1.82,14920,1000
5600,4.93,2.11,14920,1000
5800,4.93,2.09,14920,1000
6000,4.93,2.16,14920,1000
6200,4.93,2.3,14920,1000
6400,4.93,2.42,14920,1000
6600,4.93,2.42,14920,1000
6800,4.93,2.67,14920,1000
7000,4.93,2.67,14920,1000
7200,4.93,2.69,14920,1000
7400,4.93,2.78,14920,1000
7600,4.93,2.84,14920,1000
7800,4.93,2.88,14920,1000
8000,4.93,2.81,14920,1000
8200,4.93,2.92,14920,1000
8400,4.93,3,14920,1000
8600,4.93,3.04,14920,1000
8800,4.93,3.1,14920,1000
9000,4.93,3.16,14920,1000
9200,4.93,3.22,14920,1000
9400,4.93,3.28,14920,1000
9600,4.93,3.33,14920,1000
9800,4.93,3.38,14920,1000
10000,4.93,3.44,14920,1000
10200,4.93,3.51,14920,1000
10400,4.93,3.57,14920,1000
10600,4.93,3.62,14920,1000
10800,4.93,3.66,14920,1000
11000,4.93,3.74,14920,1000
11200,4.93,3.81,14920,1000
11400,4.93,3.88,14920,1000
11600,4.93,3.95,14920,1000
11800,4.93,4,14920,1000
12000,4.93,4.1,14920,1000
12200,4.93,4.15,14920,1000
12400,4.93,4.21,14920,1000
12600,4.93,4.3,14920,1000
12800,4.93,4.34,14920,1000
13000,4.93,4.43,14920,1000
13200,4.93,4.55,14920,1000
13400,4.93,4.58,14920,1000
13600,4.93,4.67,14920,1000
13800,4.93,4.72,14920,1000
14000,4.93,4.79,14920,1000
14200,4.93,4.9,14920,1000
14400,4.93,4.95,14920,1000
14600,4.93,5,14920,1000
14800,4.93,5,14920,1000
15000,4.93,5,14920,1000
15200,4.93,5,14920,1000
15400,4.93,4.77,14920,1000
15600,4.93,5,14920,1000
15800,4.93,5,14920,1000
0,4.93,0,14920,1000
200,4.93,0,14920,1000
400,4.93,0,14920,1000
600,4.93,0,14920,1000
800,4.93,0,14920,1000
1000,4.93,0.23,14920,1000
1200,4.93,0.2,14920,1000
1400,4.93,0.24,14920,1000
1600,4.93,0.33,14920,1000
1800,4.93,0.45,14920,1000
2000,4.93,0.62,14920,1000
2200,4.93,0.73,14920,1000
2400,4.93,0.82,14920,1000
2600,4.93,0.9,14920,1000
2800,4.93,0.99,14920,1000
3000,4.93,1.08,14920,1000
3200,4.93,1.16,14920,1000
3400,4.93,1.26,14920,1000
3600,4.93,1.34,14920,1000
3800,4.93,1.41,14920,1000
4000,4.93,1.5,14920,1000
4200,4.93,1.56,14920,1000
4400,4.93,1.6,14920,1000
4600,4.93,1.66,14920,1000
4800,4.93,1.75,14920,1000
5000,4.93,1.82,14920,1000
5200,4.93,1.9,14920,1000
5400,4.93,1.97,14920,1000
5600,4.93,2.04,14920,1000
5800,4.93,2.09,14920,1000
6000,4.93,2.16,14920,1000
6200,4.93,2.23,14920,1000
6400,4.93,2.29,14920,1000
6600,4.93,2.35,14920,1000
6800,4.93,2.44,14920,1000
7000,4.93,2.51,14920,1000
7200,4.93,2.58,14920,1000
7400,4.93,2.64,14920,1000
7600,4.93,2.69,14920,1000
7800,4.93,2.83,14920,1000
8000,4.93,2.87,14920,1000
8200,4.93,2.92,14920,1000
8400,4.93,2.98,14920,1000
8600,4.93,3.03,14920,1000
8800,4.93,3.09,14920,1000
9000,4.93,3.14,14920,1000
9200,4.93,3.19,14920,1000
9400,4.93,3.25,14920,1000
9600,4.93,3.3,14920,1000
9800,4.93,3.37,14920,1000
10000,4.93,3.42,14920,1000
10200,4.93,3.47,14920,1000
10400,4.93,3.54,14920,1000
10600,4.93,3.59,14920,1000
10800,4.93,3.65,14920,1000
11000,4.93,3.71,14920,1000
11200,4.93,3.77,14920,1000
11400,4.93,3.84,14920,1000
11600,4.93,3.89,14920,1000
11800,4.93,3.97,14920,1000
12000,4.93,4.02,14920,1000
12200,4.93,4.1,14920,1000
12400,4.93,4.15,14920,1000
12600,4.93,4.27,14920,1000
12800,4.93,4.3,14920,1000
13000,4.93,4.36,14920,1000
13200,4.93,4.43,14920,1000
13400,4.93,4.54,14920,1000
13600,4.93,4.59,14920,1000
13800,4.93,4.68,14920,1000
14000,4.93,4.71,14920,1000
14200,4.93,4.81,14920,1000
14400,4.93,4.87,14920,1000
14600,4.93,5,14920,1000
14800,4.93,5,14920,1000
15000,4.93,5,14920,1000
15200,4.93,5,14920,1000
15400,4.93,5,14920,1000
15600,4.93,5,14920,1000
15800,4.93,5,14920,1000
0,4.93,0,14920,1000
200,4.93,0,14920,1000
400,4.93,0,14920,1000
600,4.93,0,14920,1000
800,4.93,0.03,14920,1000
1000,4.93,0.14,14920,1000
1200,4.93,0.24,14920,1000
1400,4.93,0.33,14920,1000
1600,4.93,0.42,14920,1000
1800,4.93,0.5,14920,1000
2000,4.93,0.62,14920,1000
2200,4.93,0.71,14920,1000
2400,4.93,0.78,14920,1000
2600,4.93,0.88,14920,1000
2800,4.93,0.96,14920,1000
3000,4.93,1.06,14920,1000
3200,4.93,1.12,14920,1000
3400,4.93,1.21,14920,1000
3600,4.93,1.31,14920,1000
3800,4.93,1.39,14920,1000
4000,4.93,1.47,14920,1000
4200,4.93,1.56,14920,1000
4400,4.93,1.62,14920,1000
4600,4.93,1.7,14920,1000
4800,4.93,1.76,14920,1000
5000,4.93,1.84,14920,1000
5200,4.93,1.91,14920,1000
5400,4.93,1.99,14920,1000
5600,4.93,2.05,14920,1000
5800,4.93,2.12,14920,1000
6000,4.93,2.18,14920,1000
6200,4.93,2.28,14920,1000
6400,4.93,2.34,14920,1000
6600,4.93,2.39,14920,1000
6800,4.93,2.47,14920,1000
7000,4.93,2.52,14920,1000
7200,4.93,2.58,14920,1000
7400,4.93,2.66,14920,1000
7600,4.93,2.71,14920,1000
7800,4.93,2.77,14920,1000
8000,4.93,2.83,14920,1000
8200,4.93,2.87,14920,1000
8400,4.93,2.93,14920,1000
8600,4.93,3,14920,1000
8800,4.93,3.06,14920,1000
9000,4.93,3.11,14920,1000
9200,4.93,3.15,14920,1000
9400,4.93,3.22,14920,1000
9600,4.93,3.27,14920,1000
9800,4.93,3.32,14920,1000
10000,4.93,3.38,14920,1000
10200,4.93,3.42,14920,1000
10400,4.93,3.47,14920,1000
10600,4.93,3.54,14920,1000
10800,4.93,3.61,14920,1000
11000,4.93,3.66,14920,1000
11200,4.93,3.7,14920,1000
11400,4.93,3.78,14920,1000
11600,4.93,3.83,14920,1000
11800,4.93,3.9,14920,1000
12000,4.93,3.95,14920,1000
12200,4.93,4,14920,1000
12400,4.93,4.08,14920,1000
12600,4.93,4.17,14920,1000
12800,4.93,4.21,14920,1000
13000,4.93,4.3,14920,1000
13200,4.93,4.34,14920,1000
13400,4.93,4.42,14920,1000
13600,4.93,4.51,14920,1000
13800,4.93,4.55,14920,1000
14000,4.93,4.66,14920,1000
14200,4.93,4.68,14920,1000
14400,4.93,4.78,14920,1000
14600,4.93,4.85,14920,1000
14800,4.93,4.93,14920,1000
15000,4.93,4.99,14920,1000
15200,4.93,5,14920,1000
15400,4.93,5,14920,1000
15600,4.93,5,14920,1000
15800,4.93,5,14920,1000
0,4.93,0,14920,1000
200,4.93,0,14920,1000
400,4.93,0,14920,1000
600,4.93,0,14920,1000
800,4.93,0,14920,1000
1000,4.93,0.1,14920,1000
1200,4.93,0.19,14920,1000
1400,4.93,0.29,14920,1000
1600,4.93,0.37,14920,1000
1800,4.93,0.45,14920,1000
2000,4.93,0.58,14920,1000
2200,4.93,0.66,14920,1000
2400,4.93,0.74,14920,1000
2600,4.93,0.83,14920,1000
2800,4.93,0.92,14920,1000
3000,4.93,0.99,14920,1000
3200,4.93,1.07,14920,1000
3400,4.93,1.17,14920,1000
3600,4.93,1.26,14920,1000
3800,4.93,1.34,14920,1000
4000,4.93,1.39,14920,1000
4200,4.93,1.48,14920,1000
4400,4.93,1.56,14920,1000
4600,4.93,1.65,14920,1000
4800,4.93,1.7,14920,1000
5000,4.93,1.79,14920,1000
5200,4.93,1.86,14920,1000
5400,4.93,1.94,14920,1000
5600,4.93,2.01,14920,1000
5800,4.93,2.07,14920,1000
6000,4.93,2.13,14920,1000
6200,4.93,2.2,14920,1000
6400,4.93,2.26,14920,1000
6600,4.93,2.33,14920,1000
6800,4.93,2.38,14920,1000
7000,4.93,2.45,14920,1000
7200,4.93,2.52,14920,1000
7400,4.93,2.6,14920,1000
7600,4.93,2.63,14920,1000
7800,4.93,2.7,14920,1000
8000,4.93,2.75,14920,1000
8200,4.93,2.8,14920,1000
8400,4.93,2.81,14920,1000
8600,4.93,2.87,14920,1000
8800,4.93,2.91,14920,1000
9000,4.93,2.98,14920,1000
9200,4.93,3.01,14920,1000
9400,4.93,3.09,14920,1000
9600,4.93,3.22,14920,1000
9800,4.93,3.27,14920,1000
10000,4.93,3.35,14920,1000
10200,4.93,3.41,14920,1000
10400,4.93,3.45,14920,1000
10600,4.93,3.5,14920,1000
10800,4.93,3.56,14920,1000
11000,4.93,3.61,14920,1000
11200,4.93,3.67,14920,1000
11400,4.93,3.73,14920,1000
11600,4.93,3.8,14920,1000
11800,4.93,3.88,14920,1000
12000,4.93,3.95,14920,1000
12200,4.93,4,14920,1000
12400,4.93,4.1,14920,1000
12600,4.93,4.15,14920,1000
12800,4.93,4.18,14920,1000
13000,4.93,4.31,14920,1000
13200,4.93,4.36,14920,1000
13400,4.93,4.43,14920,1000
13600,4.93,4.51,14920,1000
13800,4.93,4.56,14920,1000
14000,4.93,4.62,14920,1000
14200,4.93,4.72,14920,1000
14400,4.93,4.79,14920,1000
14600,4.93,4.88,14920,1000
14800,4.93,4.92,14920,1000
15000,4.93,5,14920,1000
15200,4.93,5,14920,1000
15400,4.93,5,14920,1000
15600,4.93,5,14920,1000
15800,4.93,5,14920,1000
0,4.93,0,14920,1000
200,4.93,0,14920,1000
400,4.93,0,14920,1000
600,4.93,0,14920,1000
800,4.93,0,14920,1000
1000,4.93,0.08,14920,1000
1200,4.93,0.18,14920,1000
1400,4.93,0.27,14920,1000
1600,4.93,0.37,14920,1000
1800,4.93,0.51,14920,1000
2000,4.93,0.59,14920,1000
2200,4.93,0.64,14920,1000
2400,4.93,0.72,14920,1000
2600,4.93,0.8,14920,1000
2800,4.93,0.86,14920,1000
3000,4.93,0.96,14920,1000
3200,4.93,1.07,14920,1000
3400,4.93,1.16,14920,1000
3600,4.93,1.23,14920,1000
3800,4.93,1.32,14920,1000
4000,4.93,1.39,14920,1000
4200,4.93,1.47,14920,1000
4400,4.93,1.55,14920,1000
4600,4.93,1.64,14920,1000
4800,4.93,1.7,14920,1000
5000,4.93,1.79,14920,1000
5200,4.93,1.85,14920,1000
5400,4.93,1.93,14920,1000
5600,4.93,2,14920,1000
5800,4.93,2.07,14920,1000
6000,4.93,2.15,14920,1000
6200,4.93,2.21,14920,1000
6400,4.93,2.26,14920,1000
6600,4.93,2.32,14920,1000
6800,4.93,2.4,14920,1000
7000,4.93,2.44,14920,1000
7200,4.93,2.5,14920,1000
7400,4.93,2.57,14920,1000
7600,4.93,2.61,14920,1000
7800,4.93,2.67,14920,1000
8000,4.93,2.73,14920,1000
8200,4.93,2.79,14920,1000
8400,4.93,2.84,14920,1000
8600,4.93,2.9,14920,1000
8800,4.93,3.06,14920,1000
9000,4.93,3.12,14920,1000
9200,4.93,3.25,14920,1000
9400,4.93,3.17,14920,1000
9600,4.93,3.18,14920,1000
9800,4.93,3.26,14920,1000
10000,4.93,3.32,14920,1000
10200,4.93,3.38,14920,1000
10400,4.93,3.45,14920,1000
10600,4.93,3.52,14920,1000
10800,4.93,3.58,14920,1000
11000,4.93,3.64,14920,1000
11200,4.93,3.7,14920,1000
11400,4.93,3.76,14920,1000
11600,4.93,3.85,14920,1000
11800,4.93,3.91,14920,1000
12000,4.93,3.97,14920,1000
12200,4.93,4.05,14920,1000
12400,4.93,4.09,14920,1000
12600,4.93,4.19,14920,1000
12800,4.93,4.27,14920,1000
13000,4.93,4.34,14920,1000
13200,4.93,4.4,14920,1000
13400,4.93,4.49,14920,1000
13600,4.93,4.55,14920,1000
13800,4.93,4.61,14920,1000
14000,4.93,4.7,14920,1000
14200,4.93,4.78,14920,1000
14400,4.93,4.85,14920,1000
14600,4.93,4.94,14920,1000
14800,4.93,4.98,14920,1000
15000,4.93,5,14920,1000
15200,4.93,5,14920,1000
15400,4.93,5,14920,1000
15600,4.93,5,14920,1000
15800,4.93,5,14920,1000
0,4.93,0,14920,1000
200,4.93,0,14920,1000
400,4.93,0,14920,1000
600,4.93,0,14920,1000
800,4.93,0,14920,1000
1000,4.93,0.06,14920,1000
1200,4.93,0.16,14920,1000
1400,4.93,0.25,14920,1000
1600,4.93,0.34,14920,1000
1800,4.93,0.45,14920,1000
2000,4.93,0.55,14920,1000
2200,4.93,0.63,14920,1000
2400,4.93,0.74,14920,1000
2600,4.93,0.81,14920,1000
2800,4.93,0.91,14920,1000
3000,4.93,1,14920,1000
3200,4.93,1.1,14920,1000
3400,4.93,1.16,14920,1000
3600,4.93,1.26,14920,1000
3800,4.93,1.33,14920,1000
4000,4.93,1.42,14920,1000
4200,4.93,1.5,14920,1000
4400,4.93,1.58,14920,1000
4600,4.93,1.65,14920,1000
4800,4.93,1.72,14920,1000
5000,4.93,1.79,14920,1000
5200,4.93,1.89,14920,1000
5400,4.93,1.95,14920,1000
5600,4.93,2.03,14920,1000
5800,4.93,2.1,14920,1000
6000,4.93,2.17,14920,1000
6200,4.93,2.23,14920,1000
6400,4.93,2.29,14920,1000
6600,4.93,2.36,14920,1000
6800,4.93,2.42,14920,1000
7000,4.93,2.49,14920,1000
7200,4.93,2.56,14920,1000
7400,4.93,2.62,14920,1000
7600,4.93,2.68,14920,1000
7800,4.93,2.74,14920,1000
8000,4.93,2.79,14920,1000
8200,4.93,2.85,14920,1000
8400,4.93,2.93,14920,1000
8600,4.93,2.99,14920,1000
8800,4.93,3.03,14920,1000
9000,4.93,3.1,14920,1000
9200,4.93,3.15,14920,1000
9400,4.93,3.2,14920,1000
9600,4.93,3.25,14920,1000
9800,4.93,3.31,14920,1000
10000,4.93,3.36,14920,1000
10200,4.93,3.41,14920,1000
10400,4.93,3.46,14920,1000
10600,4.93,3.53,14920,1000
10800,4.93,3.6,14920,1000
11000,4.93,3.65,14920,1000
11200,4.93,3.72,14920,1000
11400,4.93,3.77,14920,1000
11600,4.93,3.85,14920,1000
11800,4.93,3.87,14920,1000
12000,4.93,3.96,14920,1000
12200,4.93,4.04,14920,1000
12400,4.93,4.08,14920,1000
12600,4.93,4.14,14920,1000
12800,4.93,4.23,14920,1000
13000,4.93,4.28,14920,1000
13200,4.93,4.38,14920,1000
13400,4.93,4.46,14920,1000
13600,4.93,4.53,14920,1000
13800,4.93,4.58,14920,1000
14000,4.93,4.66,14920,1000
14200,4.93,4.74,14920,1000
14400,4.93,4.79,14920,1000
14600,4.93,4.89,14920,1000
14800,4.93,4.96,14920,1000
15000,4.93,5,14920,1000
15200,4.93,5,14920,1000
15400,4.93,5,14920,1000
15600,4.93,5,14920,1000
15800,4.93,5,14920,1000
0,4.93,0,14920,1000
200,4.93,0,14920,1000
400,4.93,0,14920,1000
600,4.93,0,14920,1000
800,4.93,0,14920,1000
1000,4.93,0.05,14920,1000
1200,4.93,0.16,14920,1000
1400,4.93,0.26,14920,1000
1600,4.93,0.33,14920,1000
1800,4.93,0.44,14920,1000
2000,4.93,0.54,14920,1000
2200,4.93,0.62,14920,1000
2400,4.93,0.7,14920,1000
2600,4.93,0.82,14920,1000
2800,4.93,0.9,14920,1000
3000,4.93,0.98,14920,1000
3200,4.93,1.06,14920,1000
3400,4.93,1.14,14920,1000
3600,4.93,1.23,14920,1000
3800,4.93,1.32,14920,1000
4000,4.93,1.39,14920,1000
4200,4.93,1.49,14920,1000
4400,4.93,1.56,14920,1000
4600,4.93,1.63,14920,1000
4800,4.93,1.71,14920,1000
5000,4.93,1.79,14920,1000
5200,4.93,1.85,14920,1000
5400,4.93,1.94,14920,1000
5600,4.93,2.01,14920,1000
5800,4.93,2.06,14920,1000
6000,4.93,2.16,14920,1000
6200,4.93,2.21,14920,1000
6400,4.93,2.3,14920,1000
6600,4.93,2.35,14920,1000
6800,4.93,2.42,14920,1000
7000,4.93,2.48,14920,1000
7200,4.93,2.56,14920,1000
7400,4.93,2.59,14920,1000
7600,4.93,2.68,14920,1000
7800,4.93,2.72,14920,1000
8000,4.93,2.79,14920,1000
8200,4.93,2.83,14920,1000
8400,4.93,2.92,14920,1000
8600,4.93,2.96,14920,1000
8800,4.93,3.01,14920,1000
9000,4.93,3.07,14920,1000
9200,4.93,3.14,14920,1000
9400,4.93,3.19,14920,1000
9600,4.93,3.24,14920,1000
9800,4.93,3.29,14920,1000
10000,4.93,3.35,14920,1000
10200,4.93,3.4,14920,1000
10400,4.93,3.46,14920,1000
10600,4.93,3.52,14920,1000
10800,4.93,3.57,14920,1000
11000,4.93,3.62,14920,1000
11200,4.93,3.72,14920,1000
11400,4.93,3.75,14920,1000
11600,4.93,3.82,14920,1000
11800,4.93,3.88,14920,1000
12000,4.93,3.94,14920,1000
12200,4.93,4.02,14920,1000
12400,4.93,4.05,14920,1000
12600,4.93,4.13,14920,1000
12800,4.93,4.22,14920,1000
13000,4.93,4.28,14920,1000
13200,4.93,4.37,14920,1000
13400,4.93,4.41,14920,1000
13600,4.93,4.53,14920,1000
13800,4.93,4.57,14920,1000
14000,4.93,4.64,14920,1000
14200,4.93,4.71,14920,1000
14400,4.93,4.79,14920,1000
14600,4.93,4.88,14920,1000
14800,4.93,4.91,14920,1000
15000,4.93,5,14920,1000
15200,4.93,5,14920,1000
15400,4.93,5,14920,1000
15600,4.93,5,14920,1000
15800,4.93,5,14920,1000
0,4.93,0,14920,1000
200,4.93,0,14920,1000
400,4.93,0,14920,1000
600,4.93,0,14920,1000
800,4.93,0,14920,1000
1000,4.93,0.04,14920,1000
1200,4.93,0.13,14920,1000
1400,4.93,0.25,14920,1000
1600,4.93,0.33,14920,1000
1800,4.93,0.43,14920,1000
2000,4.93,0.54,14920,1000
2200,4.93,0.62,14920,1000
2400,4.93,0.71,14920,1000
2600,4.93,0.81,14920,1000
2800,4.93,0.89,14920,1000
3000,4.93,0.98,14920,1000
3200,4.93,1.07,14920,1000
3400,4.93,1.14,14920,1000
3600,4.93,1.23,14920,1000
3800,4.93,1.32,14920,1000
4000,4.93,1.39,14920,1000
4200,4.93,1.48,14920,1000
4400,4.93,1.57,14920,1000
4600,4.93,1.64,14920,1000
4800,4.93,1.7,14920,1000
5000,4.93,1.77,14920,1000
5200,4.93,1.86,14920,1000
5400,4.93,1.93,14920,1000
5600,4.93,2.01,14920,1000
5800,4.93,2.09,14920,1000
6000,4.93,2.16,14920,1000
6200,4.93,2.21,14920,1000
6400,4.93,2.3,14920,1000
6600,4.93,2.36,14920,1000
6800,4.93,2.42,14920,1000
7000,4.93,2.48,14920,1000
7200,4.93,2.54,14920,1000
7400,4.93,2.6,14920,1000
7600,4.93,2.67,14920,1000
7800,4.93,2.72,14920,1000
8000,4.93,2.79,14920,1000
8200,4.93,2.85,14920,1000
8400,4.93,2.9,14920,1000
8600,4.93,2.97,14920,1000
8800,4.93,3.01,14920,1000
9000,4.93,3.08,14920,1000
9200,4.93,3.14,14920,1000
9400,4.93,3.19,14920,1000
9600,4.93,3.26,14920,1000
9800,4.93,3.3,14920,1000
10000,4.93,3.36,14920,1000
10200,4.93,3.4,14920,1000
10400,4.93,3.45,14920,1000
10600,4.93,3.53,14920,1000
10800,4.93,3.58,14920,1000
11000,4.93,3.65,14920,1000
11200,4.93,3.68,14920,1000
11400,4.93,3.77,14920,1000
11600,4.93,3.81,14920,1000
11800,4.93,3.89,14920,1000
12000,4.93,3.93,14920,1000
12200,4.93,4.02,14920,1000
12400,4.93,4.07,14920,1000
12600,4.93,4.12,14920,1000
12800,4.93,4.22,14920,1000
13000,4.93,4.25,14920,1000
13200,4.93,4.37,14920,1000
13400,4.93,4.45,14920,1000
13600,4.93,4.51,14920,1000
13800,4.93,4.6,14920,1000
14000,4.93,4.67,14920,1000
14200,4.93,4.75,14920,1000
14400,4.93,4.8,14920,1000
14600,4.93,4.88,14920,1000
14800,4.93,4.93,14920,1000
15000,4.93,5,14920,1000
15200,4.93,5,14920,1000
15400,4.93,5,14920,1000
15600,4.93,5,14920,1000
15800,4.93,5,14920,1000
0,4.93,0,14920,1000
200,4.93,0,14920,1000
400,4.93,0,14920,1000
600,4.93,0,14920,1000
800,4.93,0,14920,1000
1000,4.93,0.04,14920,1000
1200,4.93,0.15,14920,1000
1400,4.93,0.25,14920,1000
1600,4.93,0.35,14920,1000
